_id,variance,UTT,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,got_feedback_classifier_int
5dcdf3c698af55aa79f91504,37.0,15,4,5,2,4,5,3
5dcdf3c698af55aa79f91505,35.0,25,2,4,3,5,5,3
5dcdf3c698af55aa79f91506,29.0,25,3,1,1,3,3,4
5dcdf3c698af55aa79f91507,41.65,25,4,3,5,3,2,3
5dcdf3c698af55aa79f91508,73.63,10,1,2,5,1,3,3
5dcdf3c698af55aa79f91509,9.0,30,5,2,3,5,2,2
5dcdf3c698af55aa79f9150a,41.65,15,4,4,3,3,3,2
5dcdf3c698af55aa79f9150b,62.5,25,5,5,1,1,2,1
5dcdf3c698af55aa79f9150c,62.5,15,4,5,3,4,4,2
5dcdf3c698af55aa79f9150d,45.5,25,1,3,5,2,3,2
5dcdf3c698af55aa79f9150e,62.5,25,3,2,5,2,2,3
5dcdf3c698af55aa79f9150f,5.34,25,5,4,4,1,1,1
5dcdf3c698af55aa79f91510,80.0,25,4,5,2,3,4,4
5dcdf3c698af55aa79f91511,21.32,25,2,1,5,1,2,4
5dcdf3c698af55aa79f91512,41.65,25,2,2,5,5,1,2
5dcdf3c698af55aa79f91513,44.64,25,1,2,5,5,5,5
5dcdf3c698af55aa79f91514,22.32,30,5,1,4,1,3,2
5dcdf3c698af55aa79f91515,22.5,25,4,4,3,5,1,5
5dcdf3c698af55aa79f91516,62.5,25,3,4,1,5,4,5
5dcdf3c698af55aa79f91517,62.5,30,3,3,1,5,4,2
5dcdf3c698af55aa79f91518,41.65,25,5,5,4,4,4,5
5dcdf3c798af55aa79f91519,31.65,10,5,5,2,5,2,5
5dcdf3c798af55aa79f9151a,44.31,15,5,4,2,4,3,1
5dcdf3c798af55aa79f9151b,11.66,15,3,5,5,4,2,5
5dcdf3c798af55aa79f9151c,17.32,25,2,4,1,5,3,5
5dcdf3c798af55aa79f9151d,41.65,10,4,2,1,5,1,1
5dcdf3c798af55aa79f9151e,5.7,25,5,1,5,5,5,5
5dcdf3c798af55aa79f9151f,97.95,25,1,4,2,2,5,5
5dcdf3c798af55aa79f91520,62.5,25,1,1,5,3,5,5
5dcdf3c798af55aa79f91521,19.5,25,2,2,5,2,3,1
5dcdf3c798af55aa79f91522,13.5,15,2,4,1,3,3,2
5dcdf3c798af55aa79f91523,41.65,25,2,1,3,5,3,5
5dcdf3c798af55aa79f91524,26.0,25,1,3,1,4,3,5
5dcdf3c798af55aa79f91525,21.32,30,4,5,3,5,2,1
5dcdf3c798af55aa79f91526,41.65,20,5,1,2,2,1,4
5dcdf3c798af55aa79f91527,32.0,25,4,3,2,5,3,5
5dcdf3c798af55aa79f91528,6.51,10,4,3,1,5,2,5
5dcdf3c798af55aa79f91529,70.5,15,1,1,1,4,3,2
5dcdf3c798af55aa79f9152a,21.32,25,3,3,1,4,1,3
5dcdf3c798af55aa79f9152b,41.65,30,1,3,3,5,1,4
5dcdf3c798af55aa79f9152c,21.65,30,4,3,3,5,4,5
5dcdf3c798af55aa79f9152d,29.32,10,4,1,4,5,4,3
5dcdf3c798af55aa79f9152e,32.0,25,5,5,5,3,3,2
5dcdf3c798af55aa79f9152f,13.5,10,3,1,3,2,2,4
5dcdf3c798af55aa79f91530,125.0,25,2,3,4,4,1,4
5dcdf3c798af55aa79f91531,76.65,25,3,4,5,2,3,4
5dcdf3c798af55aa79f91532,34.28,25,1,3,5,1,2,2
5dcdf3c798af55aa79f91533,33.16,20,1,1,5,2,1,1
5dcdf3c798af55aa79f91534,145.24,20,3,3,2,5,2,5
5dcdf3c798af55aa79f91535,42.8,25,3,3,4,3,5,4
5dcdf3c798af55aa79f91536,41.65,20,4,5,1,2,5,3
5dcdf3c798af55aa79f91537,41.99,20,3,2,2,2,4,2
5dcdf3c798af55aa79f91538,63.63,20,4,2,2,4,5,3
5dcdf3c798af55aa79f91539,27.5,25,1,1,1,3,3,5
5dcdf3c798af55aa79f9153a,26.0,30,1,1,2,5,2,3
5dcdf3c798af55aa79f9153b,95.0,20,3,5,2,2,1,3
5dcdf3c798af55aa79f9153c,21.32,25,2,1,2,2,3,2
5dcdf3c798af55aa79f9153d,41.65,10,5,1,4,2,5,1
5dcdf3c798af55aa79f9153e,41.98,10,5,1,5,4,4,5
5dcdf3c798af55aa79f9153f,41.65,10,3,4,5,2,1,2
5dcdf3c798af55aa79f91540,8.0,25,3,3,2,2,4,2
5dcdf3c798af55aa79f91541,10.5,25,4,4,2,1,5,2
5dcdf3c798af55aa79f91542,62.5,20,2,1,3,2,2,3
5dcdf3c798af55aa79f91543,0.0,25,2,2,1,3,4,1
5dcdf3c798af55aa79f91544,32.0,15,3,4,3,2,5,5
5dcdf3c798af55aa79f91545,89.5,20,2,4,3,3,4,4
5dcdf3c798af55aa79f91546,9.32,25,2,1,4,2,3,5
5dcdf3c798af55aa79f91547,35.0,20,3,3,4,1,1,4
5dcdf3c798af55aa79f91548,39.33,20,5,2,5,2,2,3
5dcdf3c798af55aa79f91549,13.66,20,3,5,4,3,1,5
5dcdf3c798af55aa79f9154a,13.5,25,5,2,3,3,1,1
5dcdf3c798af55aa79f9154b,17.5,20,3,3,2,3,1,5
5dcdf3c798af55aa79f9154c,32.0,30,5,5,2,3,5,2
5dcdf3c798af55aa79f9154d,23.98,25,5,4,1,1,2,1
5dcdf3c798af55aa79f9154e,42.64,15,5,5,1,4,4,2
5dcdf3c798af55aa79f9154f,2.66,30,5,4,1,3,4,1
5dcdf3c798af55aa79f91550,62.97,20,1,2,5,3,1,1
5dcdf3c798af55aa79f91551,19.32,25,3,3,3,1,2,3
5dcdf3c798af55aa79f91552,50.22,25,5,3,2,2,4,5
5dcdf3c798af55aa79f91553,54.31,30,5,2,3,3,2,2
5dcdf3c798af55aa79f91554,107.95,10,5,1,2,4,4,1
5dcdf3c798af55aa79f91555,9.0,25,2,4,2,1,2,5
5dcdf3c798af55aa79f91556,64.5,10,2,4,2,4,1,4
5dcdf3c798af55aa79f91557,6.0,20,4,5,3,2,1,4
5dcdf3c798af55aa79f91558,41.5,25,2,1,4,3,5,1
5dcdf3c798af55aa79f91559,2.0,30,5,2,1,4,3,1
5dcdf3c798af55aa79f9155a,13.5,10,3,2,4,5,2,5
5dcdf3c798af55aa79f9155b,32.0,25,4,1,1,2,2,1
5dcdf3c798af55aa79f9155c,13.5,15,5,5,3,4,5,2
5dcdf3c798af55aa79f9155d,2.0,20,2,5,3,4,5,4
5dcdf3c798af55aa79f9155e,62.5,25,3,1,1,5,5,3
5dcdf3c798af55aa79f9155f,32.0,20,2,2,3,5,1,4
5dcdf3c798af55aa79f91560,5.0,25,2,3,1,1,5,5
5dcdf3c798af55aa79f91561,7.32,25,1,5,1,3,5,3
5dcdf3c798af55aa79f91562,10.4,10,1,5,5,2,2,5
5dcdf3c798af55aa79f91563,131.5,20,5,2,1,1,1,5
5dcdf3c798af55aa79f91564,32.0,25,4,3,1,3,4,5
5dcdf3c798af55aa79f91565,0.5,10,3,1,1,1,1,3
5dcdf3c798af55aa79f91566,94.5,25,4,1,5,5,5,2
5dcdf3c798af55aa79f91567,1.5,25,4,1,5,4,3,5
5dcdf3c798af55aa79f91568,25.8,30,4,1,5,1,4,5
5dcdf3c798af55aa79f91569,84.5,10,1,4,5,1,2,4
5dcdf3c798af55aa79f9156a,0.5,25,1,5,5,5,3,2
5dcdf3c798af55aa79f9156b,62.5,20,1,5,1,1,5,1
5dcdf3c798af55aa79f9156c,32.0,15,4,5,1,2,5,5
5dcdf3c798af55aa79f9156d,0.5,25,3,3,2,2,2,3
5dcdf3c798af55aa79f9156e,13.5,30,5,2,3,2,4,2
5dcdf3c798af55aa79f9156f,0.0,10,2,2,4,2,5,1
5dcdf3c798af55aa79f91570,4.0,25,2,3,1,2,1,1
5dcdf3c798af55aa79f91571,32.0,10,1,4,3,4,1,3
5dcdf3c798af55aa79f91572,45.5,10,1,4,2,5,3,5
5dcdf3c798af55aa79f91573,44.31,25,4,3,1,1,4,2
5dcdf3c798af55aa79f91574,41.65,15,5,3,3,2,5,2
5dcdf3c798af55aa79f91575,11.64,20,5,1,1,5,1,5
5dcdf3c798af55aa79f91576,97.28,25,2,2,5,4,3,2
5dcdf3c798af55aa79f91577,58.97,25,1,5,5,5,4,3
5dcdf3c798af55aa79f91578,46.59,15,1,4,2,2,2,5
5dcdf3c798af55aa79f91579,25.55,10,2,5,3,2,5,3
5dcdf3c798af55aa79f9157a,83.62,15,5,1,4,3,5,1
5dcdf3c798af55aa79f9157b,19.68,25,3,3,1,1,3,1
5dcdf3c798af55aa79f9157c,13.98,20,5,5,3,1,4,5
5dcdf3c798af55aa79f9157d,8.2,10,3,3,3,4,3,5
5dcdf3c798af55aa79f9157e,72.3,20,4,5,5,5,3,1
5dcdf3c798af55aa79f9157f,62.5,25,3,5,5,2,3,1
5dcdf3c798af55aa79f91580,78.85,20,2,5,1,1,5,5
5dcdf3c798af55aa79f91581,147.0,20,2,1,2,4,4,2
5dcdf3c798af55aa79f91582,13.66,25,4,1,3,1,1,4
5dcdf3c798af55aa79f91583,16.0,25,5,1,5,3,3,5
5dcdf3c798af55aa79f91584,41.65,15,4,4,1,5,1,3
5dcdf3c798af55aa79f91585,49.65,15,5,3,2,1,1,5
5dcdf3c798af55aa79f91586,62.5,25,5,4,4,4,1,1
5dcdf3c798af55aa79f91587,64.5,20,5,2,4,1,3,5
5dcdf3c798af55aa79f91588,4.0,10,4,3,2,1,2,4
5dcdf3c798af55aa79f91589,16.66,25,5,4,1,2,4,1
5dcdf3c798af55aa79f9158a,0.92,30,5,1,5,2,3,3
5dcdf3c798af55aa79f9158b,45.5,15,5,3,4,4,2,4
5dcdf3c798af55aa79f9158c,6.66,25,2,3,2,2,1,4
5dcdf3c798af55aa79f9158d,41.65,15,4,5,4,5,5,3
5dcdf3c798af55aa79f9158e,55.85,10,2,4,4,3,4,3
5dcdf3c798af55aa79f9158f,51.31,10,3,5,5,5,4,3
5dcdf3c798af55aa79f91590,42.32,25,1,5,2,2,3,3
5dcdf3c798af55aa79f91591,35.0,20,2,5,1,3,5,2
5dcdf3c798af55aa79f91592,41.98,20,4,5,3,3,4,5
5dcdf3c798af55aa79f91593,41.65,15,4,3,3,3,4,5
5dcdf3c798af55aa79f91594,62.5,25,5,5,2,4,3,5
5dcdf3c798af55aa79f91595,32.0,30,5,5,3,4,5,3
5dcdf3c798af55aa79f91596,32.0,15,3,2,4,1,3,2
5dcdf3c798af55aa79f91597,5.65,25,1,5,5,3,5,1
5dcdf3c798af55aa79f91598,46.98,30,5,5,4,2,2,3
5dcdf3c798af55aa79f91599,46.97,25,4,3,3,1,5,1
5dcdf3c798af55aa79f9159a,7.99,25,5,5,4,2,4,3
5dcdf3c798af55aa79f9159b,8.0,25,5,4,2,4,2,1
5dcdf3c798af55aa79f9159c,32.0,30,5,5,1,1,5,4
5dcdf3c798af55aa79f9159d,107.0,25,4,1,4,4,4,3
5dcdf3c798af55aa79f9159e,41.65,25,5,2,2,1,1,1
5dcdf3c798af55aa79f9159f,21.32,10,3,1,3,3,1,5
5dcdf3c798af55aa79f915a0,23.98,20,5,4,4,4,2,3
5dcdf3c798af55aa79f915a1,21.32,25,3,2,2,3,3,5
5dcdf3c798af55aa79f915a2,62.5,25,5,2,1,5,2,5
5dcdf3c798af55aa79f915a3,13.5,20,5,1,4,5,2,5
5dcdf3c798af55aa79f915a4,63.0,30,2,4,1,1,5,4
5dcdf3c798af55aa79f915a5,16.0,25,3,2,3,1,1,3
5dcdf3c798af55aa79f915a6,23.98,10,5,2,2,5,1,3
5dcdf3c798af55aa79f915a7,26.58,30,5,4,5,5,2,2
5dcdf3c798af55aa79f915a8,145.27,15,1,5,5,2,3,3
5dcdf3c798af55aa79f915a9,53.26,25,3,2,1,2,3,3
5dcdf3c798af55aa79f915aa,21.32,10,5,1,2,2,3,5
5dcdf3c798af55aa79f915ab,31.9,10,4,2,2,1,3,3
5dcdf3c798af55aa79f915ac,50.65,30,1,3,3,2,5,5
5dcdf3c798af55aa79f915ad,48.64,25,5,1,4,4,2,5
5dcdf3c798af55aa79f915ae,21.32,25,2,2,1,2,1,3
5dcdf3c798af55aa79f915af,24.07,10,5,4,2,5,4,4
5dcdf3c798af55aa79f915b0,58.32,10,4,1,3,4,4,1
5dcdf3c798af55aa79f915b1,17.5,25,2,4,5,1,5,1
5dcdf3c798af55aa79f915b2,10.5,25,1,1,5,4,1,1
5dcdf3c798af55aa79f915b3,125.0,30,2,1,2,5,2,4
5dcdf3c798af55aa79f915b4,41.65,25,1,2,4,1,1,2
5dcdf3c798af55aa79f915b5,51.0,20,1,1,5,2,1,3
5dcdf3c798af55aa79f915b6,41.65,25,4,5,5,2,1,4
5dcdf3c798af55aa79f915b7,41.65,30,5,1,5,2,1,2
5dcdf3c798af55aa79f915b8,32.17,25,1,3,3,2,1,4
5dcdf3c798af55aa79f915b9,62.5,15,1,4,1,3,1,3
5dcdf3c798af55aa79f915ba,108.1,30,1,3,4,3,5,1
5dcdf3c798af55aa79f915bb,28.18,25,1,1,2,5,2,3
5dcdf3c798af55aa79f915bc,31.25,30,1,3,2,4,2,1
5dcdf3c798af55aa79f915bd,22.5,15,1,2,3,5,3,5
5dcdf3c798af55aa79f915be,44.31,25,5,4,3,5,4,2
5dcdf3c798af55aa79f915bf,62.97,25,4,2,1,2,1,3
5dcdf3c798af55aa79f915c0,62.97,15,5,5,5,2,3,3
5dcdf3c798af55aa79f915c1,62.97,10,3,4,4,2,3,3
5dcdf3c798af55aa79f915c2,48.5,25,2,5,5,1,1,1
5dcdf3c798af55aa79f915c3,6.6,10,4,5,4,3,3,5
5dcdf3c798af55aa79f915c4,143.0,25,5,3,4,4,3,1
5dcdf3c798af55aa79f915c5,45.65,25,3,1,1,4,2,1
5dcdf3c798af55aa79f915c6,20.0,15,3,3,2,5,4,1
5dcdf3c798af55aa79f915c7,26.32,30,3,5,4,4,4,3
5dcdf3c798af55aa79f915c8,41.65,20,2,5,5,5,3,5
5dcdf3c798af55aa79f915c9,32.0,25,2,2,2,1,1,4
5dcdf3c798af55aa79f915ca,10.83,20,4,2,4,2,3,3
5dcdf3c798af55aa79f915cb,46.0,25,4,3,4,5,4,5
5dcdf3c798af55aa79f915cc,62.5,25,3,1,2,5,4,5
5dcdf3c798af55aa79f915cd,32.0,30,4,5,1,3,3,3
5dcdf3c798af55aa79f915ce,1.5,30,2,1,2,2,5,4
5dcdf3c798af55aa79f915cf,55.36,25,2,5,3,3,3,5
5dcdf3c798af55aa79f915d0,22.85,15,5,4,3,2,1,5
5dcdf3c798af55aa79f915d1,41.65,30,4,5,1,1,4,5
5dcdf3c798af55aa79f915d2,51.63,15,4,1,4,5,1,1
5dcdf3c798af55aa79f915d3,62.5,25,4,1,2,3,3,4
5dcdf3c798af55aa79f915d4,34.84,20,5,4,3,2,3,1
5dcdf3c798af55aa79f915d5,81.0,10,1,2,4,2,4,3
5dcdf3c798af55aa79f915d6,41.65,25,1,4,2,1,2,2
5dcdf3c798af55aa79f915d7,9.33,20,4,5,2,3,2,5
5dcdf3c798af55aa79f915d8,8.0,15,1,5,4,3,5,4
5dcdf3c798af55aa79f915d9,58.97,15,2,3,5,3,5,1
5dcdf3c798af55aa79f915da,26.25,25,2,2,4,4,4,5
5dcdf3c798af55aa79f915db,21.32,15,3,2,5,5,3,5
5dcdf3c798af55aa79f915dc,43.97,20,4,4,5,4,1,2
5dcdf3c798af55aa79f915dd,91.62,25,4,4,1,1,5,1
5dcdf3c798af55aa79f915de,42.35,25,5,3,4,2,4,4
5dcdf3c798af55aa79f915df,41.65,30,5,1,3,1,4,3
5dcdf3c798af55aa79f915e0,41.65,20,4,5,3,5,3,1
5dcdf3c798af55aa79f915e1,52.31,15,2,2,4,2,2,4
5dcdf3c798af55aa79f915e2,52.97,25,1,1,1,3,3,4
5dcdf3c798af55aa79f915e3,47.04,30,2,4,1,5,2,5
5dcdf3c798af55aa79f915e4,39.53,30,1,1,3,4,1,3
5dcdf3c798af55aa79f915e5,97.97,20,5,4,2,3,5,1
5dcdf3c798af55aa79f915e6,6.99,25,1,4,1,4,2,1
5dcdf3c798af55aa79f915e7,53.31,20,3,4,4,4,4,4
5dcdf3c798af55aa79f915e8,41.65,20,3,3,5,1,5,1
5dcdf3c798af55aa79f915e9,41.65,20,1,1,2,5,4,3
5dcdf3c798af55aa79f915ea,26.65,25,3,2,2,2,4,3
5dcdf3c798af55aa79f915eb,26.65,25,1,4,1,3,5,3
5dcdf3c798af55aa79f915ec,9.0,20,4,2,2,3,5,2
5dcdf3c798af55aa79f915ed,55.98,10,2,2,4,2,4,3
5dcdf3c798af55aa79f915ee,35.0,25,2,3,1,4,3,3
5dcdf3c798af55aa79f915ef,38.64,25,4,3,4,5,3,5
5dcdf3c798af55aa79f915f0,41.65,30,2,3,2,3,1,3
5dcdf3c798af55aa79f915f1,44.64,30,4,5,3,3,1,1
5dcdf3c798af55aa79f915f2,15.35,25,2,3,2,4,2,3
5dcdf3c798af55aa79f915f3,32.0,15,1,4,4,5,5,5
5dcdf3c798af55aa79f915f4,139.0,25,2,4,4,4,5,4
5dcdf3c798af55aa79f915f5,44.31,25,3,5,4,1,5,2
5dcdf3c798af55aa79f915f6,35.32,20,2,4,4,4,3,4
5dcdf3c798af55aa79f915f7,0.0,15,2,4,3,3,4,1
5dcdf3c798af55aa79f915f8,44.31,30,2,2,1,2,2,3
5dcdf3c798af55aa79f915f9,62.5,25,4,2,2,5,5,5
5dcdf3c798af55aa79f915fa,32.2,20,3,1,4,5,3,2
5dcdf3c798af55aa79f915fb,62.5,30,3,4,1,3,1,1
5dcdf3c798af55aa79f915fc,18.0,25,5,2,5,5,3,1
5dcdf3c798af55aa79f915fd,32.0,30,5,5,3,3,5,5
5dcdf3c798af55aa79f915fe,67.0,10,5,1,1,2,1,1
5dcdf3c798af55aa79f915ff,17.32,25,5,1,1,4,1,5
5dcdf3c798af55aa79f91600,11.88,25,5,1,3,4,5,1
5dcdf3c798af55aa79f91601,21.64,30,3,1,2,1,2,1
5dcdf3c798af55aa79f91602,92.94,10,4,1,2,3,3,5
5dcdf3c798af55aa79f91603,13.5,25,2,2,2,1,5,2
5dcdf3c798af55aa79f91604,13.5,25,3,3,1,1,4,1
5dcdf3c798af55aa79f91605,0.0,15,4,4,4,4,4,1
5dcdf3c798af55aa79f91606,32.0,25,2,2,4,3,5,3
5dcdf3c798af55aa79f91607,38.75,15,3,3,2,1,4,4
5dcdf3c798af55aa79f91608,32.0,25,4,5,2,3,5,4
5dcdf3c798af55aa79f91609,18.0,25,3,4,1,5,5,4
5dcdf3c798af55aa79f9160a,9.99,30,4,3,3,5,2,5
5dcdf3c798af55aa79f9160b,62.5,15,1,3,1,3,5,3
5dcdf3c798af55aa79f9160c,14.68,25,2,4,5,4,2,3
5dcdf3c798af55aa79f9160d,4.0,20,4,3,5,2,2,4
5dcdf3c798af55aa79f9160e,138.5,20,1,1,3,4,4,2
5dcdf3c798af55aa79f9160f,17.5,25,1,3,2,1,2,5
5dcdf3c798af55aa79f91610,0.5,20,1,5,4,3,1,2
5dcdf3c798af55aa79f91611,62.5,15,3,2,2,2,3,5
5dcdf3c798af55aa79f91612,53.98,25,1,1,2,1,1,1
5dcdf3c798af55aa79f91613,58.97,30,3,1,4,5,3,3
5dcdf3c798af55aa79f91614,12.0,10,2,3,3,2,3,1
5dcdf3c798af55aa79f91615,54.64,15,4,4,2,4,1,3
5dcdf3c798af55aa79f91616,35.0,25,1,1,2,5,4,5
5dcdf3c798af55aa79f91617,25.65,30,5,1,2,5,2,3
5dcdf3c798af55aa79f91618,28.68,15,3,3,5,4,5,3
5dcdf3c798af55aa79f91619,75.96,10,1,1,2,5,2,4
5dcdf3c798af55aa79f9161a,25.65,25,5,5,5,4,1,2
5dcdf3c798af55aa79f9161b,42.5,30,4,1,3,4,3,2
5dcdf3c798af55aa79f9161c,46.15,15,3,2,2,5,3,3
5dcdf3c798af55aa79f9161d,42.97,15,4,5,3,5,4,5
5dcdf3c798af55aa79f9161e,31.65,25,5,1,1,2,1,3
5dcdf3c798af55aa79f9161f,21.32,25,5,5,5,4,5,4
5dcdf3c798af55aa79f91620,44.0,20,5,3,3,4,3,3
5dcdf3c798af55aa79f91621,25.99,20,4,3,2,3,5,3
5dcdf3c798af55aa79f91622,41.65,25,3,4,5,4,1,2
5dcdf3c798af55aa79f91623,37.33,25,1,2,4,2,4,1
5dcdf3c798af55aa79f91624,62.97,25,1,4,4,1,5,4
5dcdf3c798af55aa79f91625,83.3,30,4,2,3,1,4,2
5dcdf3c798af55aa79f91626,17.0,25,2,4,1,1,5,3
5dcdf3c798af55aa79f91627,50.65,20,3,4,1,1,5,4
5dcdf3c898af55aa79f91628,31.91,25,3,3,2,3,4,5
5dcdf3c898af55aa79f91629,65.32,15,2,1,5,2,5,3
5dcdf3c898af55aa79f9162a,49.08,25,3,5,2,5,4,2
5dcdf3c898af55aa79f9162b,4.66,25,3,4,4,2,4,4
5dcdf3c898af55aa79f9162c,22.1,30,1,5,5,3,5,5
5dcdf3c898af55aa79f9162d,192.25,15,2,3,3,5,1,1
5dcdf3c898af55aa79f9162e,18.0,25,4,5,3,2,1,3
5dcdf3c898af55aa79f9162f,4.5,20,3,5,4,5,1,3
5dcdf3c898af55aa79f91630,13.5,20,1,1,3,3,2,1
5dcdf3c898af55aa79f91631,54.59,25,4,2,5,2,3,5
5dcdf3c898af55aa79f91632,17.32,30,1,3,4,5,1,2
5dcdf3c898af55aa79f91633,1.4,30,3,4,5,4,4,4
5dcdf3c898af55aa79f91634,62.97,20,3,5,4,4,1,5
5dcdf3c898af55aa79f91635,41.65,25,3,4,2,2,4,3
5dcdf3c898af55aa79f91636,41.82,30,2,5,5,3,3,5
5dcdf3c898af55aa79f91637,12.0,25,2,4,2,2,4,4
5dcdf3c898af55aa79f91638,79.31,25,2,5,3,3,5,4
5dcdf3c898af55aa79f91639,18.99,25,3,1,3,3,3,2
5dcdf3c898af55aa79f9163a,23.57,15,5,4,1,4,2,1
5dcdf3c898af55aa79f9163b,55.0,10,4,1,5,4,4,5
5dcdf3c898af55aa79f9163c,104.62,20,5,4,2,4,2,2
5dcdf3c898af55aa79f9163d,32.0,25,2,1,3,5,2,2
5dcdf3c898af55aa79f9163e,6.0,15,1,2,2,5,5,1
5dcdf3c898af55aa79f9163f,32.0,30,5,2,1,2,1,1
5dcdf3c898af55aa79f91640,93.75,25,3,3,3,2,5,3
5dcdf3c898af55aa79f91641,17.0,30,2,1,3,4,5,4
5dcdf3c898af55aa79f91642,62.5,15,4,3,3,1,5,1
5dcdf3c898af55aa79f91643,37.19,25,1,5,4,5,3,3
5dcdf3c898af55aa79f91644,32.0,10,5,4,5,5,5,1
5dcdf3c898af55aa79f91645,104.5,30,3,3,1,3,5,3
5dcdf3c898af55aa79f91646,83.3,25,4,3,1,1,5,5
5dcdf3c898af55aa79f91647,44.64,30,4,5,4,5,5,1
5dcdf3c898af55aa79f91648,12.66,20,4,5,4,4,4,1
5dcdf3c898af55aa79f91649,41.65,10,2,1,1,2,2,3
5dcdf3c898af55aa79f9164a,15.0,25,1,4,4,3,5,2
5dcdf3c898af55aa79f9164b,28.99,10,2,2,2,2,4,4
5dcdf3c898af55aa79f9164c,29.32,30,5,1,2,3,5,4
5dcdf3c898af55aa79f9164d,50.65,25,4,3,4,5,1,1
5dcdf3c898af55aa79f9164e,11.68,25,1,5,2,2,1,1
5dcdf3c898af55aa79f9164f,76.82,10,2,5,3,4,1,2
5dcdf3c898af55aa79f91650,76.0,10,2,5,4,3,1,1
5dcdf3c898af55aa79f91651,31.65,25,2,1,3,2,2,1
5dcdf3c898af55aa79f91652,62.5,20,3,2,5,1,1,3
5dcdf3c898af55aa79f91653,51.5,25,4,3,1,1,5,1
5dcdf3c898af55aa79f91654,41.65,25,2,3,2,2,3,1
5dcdf3c898af55aa79f91655,44.31,20,3,5,5,4,4,1
5dcdf3c898af55aa79f91656,5.32,10,5,3,5,3,1,4
5dcdf3c898af55aa79f91657,31.65,15,1,2,3,3,5,5
5dcdf3c898af55aa79f91658,41.65,25,1,3,1,3,5,2
5dcdf3c898af55aa79f91659,61.24,20,2,4,3,2,5,4
5dcdf3c898af55aa79f9165a,41.65,20,2,1,4,3,4,5
5dcdf3c898af55aa79f9165b,112.96,20,4,5,1,4,3,3
5dcdf3c898af55aa79f9165c,41.65,25,4,3,2,4,4,1
5dcdf3c898af55aa79f9165d,48.29,30,5,5,1,1,2,4
5dcdf3c898af55aa79f9165e,28.45,20,5,4,4,4,5,2
5dcdf3c898af55aa79f9165f,122.93,10,3,2,4,4,1,2
5dcdf3c898af55aa79f91660,23.32,25,1,1,4,2,3,1
5dcdf3c898af55aa79f91661,41.98,25,4,5,3,2,1,4
5dcdf3c898af55aa79f91662,21.32,30,1,2,3,1,2,1
5dcdf3c898af55aa79f91663,36.0,15,4,4,1,1,3,1
5dcdf3c898af55aa79f91664,4.5,25,5,2,3,3,2,5
5dcdf3c898af55aa79f91665,6.75,30,5,3,2,5,4,5
5dcdf3c898af55aa79f91666,67.0,20,1,4,1,2,4,2
5dcdf3c898af55aa79f91667,31.65,25,5,4,1,5,2,1
5dcdf3c898af55aa79f91668,2.66,25,5,5,1,3,2,3
5dcdf3c898af55aa79f91669,41.65,25,4,3,5,1,1,2
5dcdf3c898af55aa79f9166a,23.65,20,1,3,4,1,5,4
5dcdf3c898af55aa79f9166b,32.92,25,2,4,1,4,3,5
5dcdf3c898af55aa79f9166c,17.0,25,1,4,4,3,4,4
5dcdf3c898af55aa79f9166d,62.5,15,1,4,3,3,1,1
5dcdf3c898af55aa79f9166e,0.0,25,2,1,1,5,5,1
5dcdf3c898af55aa79f9166f,67.84,25,3,1,3,4,4,4
5dcdf3c898af55aa79f91670,62.5,25,4,4,3,2,2,2
5dcdf3c898af55aa79f91671,33.35,10,3,1,3,5,1,3
5dcdf3c898af55aa79f91672,62.5,20,2,2,5,5,2,1
5dcdf3c898af55aa79f91673,85.0,20,3,1,4,5,4,2
5dcdf3c898af55aa79f91674,32.0,25,2,2,3,5,1,1
5dcdf3c898af55aa79f91675,32.0,30,3,4,1,4,1,3
5dcdf3c898af55aa79f91676,62.5,10,5,5,4,4,5,3
5dcdf3c898af55aa79f91677,41.96,25,2,4,2,4,1,5
5dcdf3c898af55aa79f91678,49.6,30,1,4,4,3,1,2
5dcdf3c898af55aa79f91679,9.31,10,3,5,1,3,4,2
5dcdf3c898af55aa79f9167a,60.29,25,5,4,5,4,2,2
5dcdf3c898af55aa79f9167b,41.65,25,4,1,1,2,1,1
5dcdf3c898af55aa79f9167c,8.68,25,5,5,3,5,3,4
5dcdf3c898af55aa79f9167d,42.28,20,5,2,1,2,2,3
5dcdf3c898af55aa79f9167e,43.65,25,1,4,3,5,4,1
5dcdf3c898af55aa79f9167f,2.66,30,1,5,2,5,2,3
5dcdf3c898af55aa79f91680,48.31,10,5,3,1,3,3,4
5dcdf3c898af55aa79f91681,3.66,25,3,4,1,3,1,1
5dcdf3c898af55aa79f91682,21.32,20,5,5,4,3,3,4
5dcdf3c898af55aa79f91683,41.65,25,4,1,4,2,2,4
5dcdf3c898af55aa79f91684,41.65,20,2,2,1,1,1,4
5dcdf3c898af55aa79f91685,31.65,15,5,2,4,1,2,2
5dcdf3c898af55aa79f91686,158.93,30,1,3,2,3,1,3
5dcdf3c898af55aa79f91687,12.1,25,1,5,1,5,3,3
5dcdf3c898af55aa79f91688,0.5,15,1,3,1,2,5,1
5dcdf3c898af55aa79f91689,99.5,15,1,3,1,3,5,5
5dcdf3c898af55aa79f9168a,32.25,25,5,2,4,4,2,5
5dcdf3c898af55aa79f9168b,40.0,30,5,2,3,2,2,5
